,Date,variable,value
23548,3/14/2010,8:00 PM,11
23549,3/15/2010,8:00 PM,31
23550,3/16/2010,8:00 PM,32
23551,3/17/2010,8:00 PM,33
23552,3/18/2010,8:00 PM,35
23553,3/19/2010,8:00 PM,33
23554,3/20/2010,8:00 PM,30
23555,3/21/2010,8:00 PM,15
23556,3/22/2010,8:00 PM,33
23557,3/23/2010,8:00 PM,31
23558,3/24/2010,8:00 PM,35
23559,3/25/2010,8:00 PM,33
23560,3/26/2010,8:00 PM,27
23561,3/27/2010,8:00 PM,24
23562,3/28/2010,8:00 PM,13
23563,3/29/2010,8:00 PM,23
23564,3/30/2010,8:00 PM,26
23565,3/31/2010,8:00 PM,28
23566,4/1/2010,8:00 PM,31
23567,4/2/2010,8:00 PM,29
23568,4/3/2010,8:00 PM,29
23569,4/4/2010,8:00 PM,14
23570,4/5/2010,8:00 PM,35
23571,4/6/2010,8:00 PM,42
23572,4/7/2010,8:00 PM,44
23573,4/8/2010,8:00 PM,41
23574,4/9/2010,8:00 PM,29
23575,4/10/2010,8:00 PM,27
23576,4/11/2010,8:00 PM,16
23577,4/12/2010,8:00 PM,34
23578,4/13/2010,8:00 PM,32
23579,4/14/2010,8:00 PM,34
23580,4/15/2010,8:00 PM,38
23581,4/16/2010,8:00 PM,32
23582,4/17/2010,8:00 PM,28
23583,4/18/2010,8:00 PM,15
23584,4/19/2010,8:00 PM,36
23585,4/20/2010,8:00 PM,39
23586,4/21/2010,8:00 PM,32
23587,4/22/2010,8:00 PM,34
23588,4/23/2010,8:00 PM,32
23589,4/24/2010,8:00 PM,26
23590,4/25/2010,8:00 PM,16
23591,4/26/2010,8:00 PM,34
23592,4/27/2010,8:00 PM,32
23593,4/28/2010,8:00 PM,29
23594,4/29/2010,8:00 PM,38
23595,4/30/2010,8:00 PM,37
23596,5/1/2010,8:00 PM,34
23597,5/2/2010,8:00 PM,23
23598,5/3/2010,8:00 PM,40
23599,5/4/2010,8:00 PM,36
23600,5/5/2010,8:00 PM,39
23601,5/6/2010,8:00 PM,40
23602,5/7/2010,8:00 PM,39
23603,5/8/2010,8:00 PM,33
23604,5/9/2010,8:00 PM,18
23605,5/10/2010,8:00 PM,31
23606,5/11/2010,8:00 PM,30
23607,5/12/2010,8:00 PM,34
23608,5/13/2010,8:00 PM,31
23609,5/14/2010,8:00 PM,38
23610,5/15/2010,8:00 PM,35
23611,5/16/2010,8:00 PM,22
23612,5/17/2010,8:00 PM,33
23613,5/18/2010,8:00 PM,30
23614,5/19/2010,8:00 PM,36
23615,5/20/2010,8:00 PM,37
23616,5/21/2010,8:00 PM,38
23617,5/22/2010,8:00 PM,29
23618,5/23/2010,8:00 PM,19
23619,5/24/2010,8:00 PM,39
23620,5/25/2010,8:00 PM,35
23621,5/26/2010,8:00 PM,41
23622,5/27/2010,8:00 PM,46
23623,5/28/2010,8:00 PM,37
23624,5/29/2010,8:00 PM,32
23625,5/30/2010,8:00 PM,24
23626,5/31/2010,8:00 PM,27
23627,6/1/2010,8:00 PM,43
23628,6/2/2010,8:00 PM,49
23629,6/3/2010,8:00 PM,41
23630,6/4/2010,8:00 PM,45
23631,6/5/2010,8:00 PM,47
23632,6/6/2010,8:00 PM,20
23633,6/7/2010,8:00 PM,36
23634,6/8/2010,8:00 PM,38
23635,6/9/2010,8:00 PM,38
23636,6/10/2010,8:00 PM,43
23637,6/11/2010,8:00 PM,42
23638,6/12/2010,8:00 PM,40
23639,6/13/2010,8:00 PM,27
23640,6/14/2010,8:00 PM,49
23641,6/15/2010,8:00 PM,45
23642,6/16/2010,8:00 PM,41
23643,6/17/2010,8:00 PM,42
23644,6/18/2010,8:00 PM,40
23645,6/19/2010,8:00 PM,43
23646,6/20/2010,8:00 PM,28
23647,6/21/2010,8:00 PM,52
23648,6/22/2010,8:00 PM,56
23649,6/23/2010,8:00 PM,56
23650,6/24/2010,8:00 PM,55
23651,6/25/2010,8:00 PM,54
23652,6/26/2010,8:00 PM,51
23653,6/27/2010,8:00 PM,33
23654,6/28/2010,8:00 PM,47
23655,6/29/2010,8:00 PM,45
23656,6/30/2010,8:00 PM,42
23657,7/1/2010,8:00 PM,41
23658,7/2/2010,8:00 PM,42
23659,7/3/2010,8:00 PM,38
23660,7/4/2010,8:00 PM,27
23661,7/5/2010,8:00 PM,32
23662,7/6/2010,8:00 PM,59
23663,7/7/2010,8:00 PM,53
23664,7/8/2010,8:00 PM,50
23665,7/9/2010,8:00 PM,52
23666,7/10/2010,8:00 PM,39
23667,7/11/2010,8:00 PM,29
23668,7/12/2010,8:00 PM,42
23669,7/13/2010,8:00 PM,47
23670,7/14/2010,8:00 PM,45
23671,7/15/2010,8:00 PM,53
23672,7/16/2010,8:00 PM,57
23673,7/17/2010,8:00 PM,46
23674,7/18/2010,8:00 PM,32
23675,7/19/2010,8:00 PM,53
23676,7/20/2010,8:00 PM,51
23677,7/21/2010,8:00 PM,55
23678,7/22/2010,8:00 PM,52
23679,7/23/2010,8:00 PM,60
23680,7/24/2010,8:00 PM,53
23681,7/25/2010,8:00 PM,38
23682,7/26/2010,8:00 PM,54
23683,7/27/2010,8:00 PM,52
23684,7/28/2010,8:00 PM,53
23685,7/29/2010,8:00 PM,43
23686,7/30/2010,8:00 PM,48
23687,7/31/2010,8:00 PM,38
23688,8/1/2010,8:00 PM,18
23689,8/2/2010,8:00 PM,47
23690,8/3/2010,8:00 PM,45
23691,8/4/2010,8:00 PM,53
23692,8/5/2010,8:00 PM,
23693,8/6/2010,8:00 PM,25
23694,8/7/2010,8:00 PM,38
23695,8/8/2010,8:00 PM,31
23696,8/9/2010,8:00 PM,52
23697,8/10/2010,8:00 PM,
23698,Date,8:30 PM,8:30 PM
23699,1/11/2009,8:30 PM,9
23700,1/12/2009,8:30 PM,23
23701,1/13/2009,8:30 PM,26
23702,1/14/2009,8:30 PM,24
23703,1/15/2009,8:30 PM,23
23704,1/16/2009,8:30 PM,24
23705,1/17/2009,8:30 PM,22
23706,1/18/2009,8:30 PM,9
23707,1/19/2009,8:30 PM,9
23708,1/20/2009,8:30 PM,9
23709,1/21/2009,8:30 PM,25
23710,1/22/2009,8:30 PM,24
23711,1/23/2009,8:30 PM,23
23712,1/24/2009,8:30 PM,19
23713,1/25/2009,8:30 PM,7
23714,1/26/2009,8:30 PM,23
23715,1/27/2009,8:30 PM,9
23716,1/28/2009,8:30 PM,21
23717,1/29/2009,8:30 PM,26
23718,1/30/2009,8:30 PM,23
23719,1/31/2009,8:30 PM,20
23720,2/1/2009,8:30 PM,8
23721,2/2/2009,8:30 PM,22
23722,2/3/2009,8:30 PM,25
23723,2/4/2009,8:30 PM,25
23724,2/5/2009,8:30 PM,24
23725,2/6/2009,8:30 PM,22
23726,2/7/2009,8:30 PM,19
23727,2/8/2009,8:30 PM,8
23728,2/9/2009,8:30 PM,21
23729,2/10/2009,8:30 PM,26
23730,2/11/2009,8:30 PM,22
23731,2/12/2009,8:30 PM,22
23732,2/13/2009,8:30 PM,23
23733,2/14/2009,8:30 PM,19
23734,2/15/2009,8:30 PM,8
23735,2/16/2009,8:30 PM,8
23736,2/17/2009,8:30 PM,26
23737,2/18/2009,8:30 PM,23
23738,2/19/2009,8:30 PM,24
23739,2/20/2009,8:30 PM,26
23740,2/21/2009,8:30 PM,20
23741,2/22/2009,8:30 PM,9
23742,2/23/2009,8:30 PM,22
23743,2/24/2009,8:30 PM,25
23744,2/25/2009,8:30 PM,23
23745,2/26/2009,8:30 PM,26
23746,2/27/2009,8:30 PM,23
23747,2/28/2009,8:30 PM,19
23748,3/1/2009,8:30 PM,8
23749,3/2/2009,8:30 PM,21
23750,3/3/2009,8:30 PM,24
23751,3/4/2009,8:30 PM,23
23752,3/5/2009,8:30 PM,25
23753,3/6/2009,8:30 PM,24
23754,3/7/2009,8:30 PM,21
23755,3/8/2009,8:30 PM,11
23756,3/9/2009,8:30 PM,25
23757,3/10/2009,8:30 PM,25
23758,3/11/2009,8:30 PM,23
23759,3/12/2009,8:30 PM,22
23760,3/13/2009,8:30 PM,22
23761,3/14/2009,8:30 PM,21
23762,3/15/2009,8:30 PM,8
23763,3/16/2009,8:30 PM,25
23764,3/17/2009,8:30 PM,25
23765,3/18/2009,8:30 PM,27
23766,3/19/2009,8:30 PM,21
23767,3/20/2009,8:30 PM,24
23768,3/21/2009,8:30 PM,20
23769,3/22/2009,8:30 PM,11
23770,3/23/2009,8:30 PM,21
23771,3/24/2009,8:30 PM,25
23772,3/25/2009,8:30 PM,25
23773,3/26/2009,8:30 PM,23
23774,3/27/2009,8:30 PM,25
23775,3/28/2009,8:30 PM,18
23776,3/29/2009,8:30 PM,10
23777,3/30/2009,8:30 PM,22
23778,3/31/2009,8:30 PM,24
23779,4/1/2009,8:30 PM,25
23780,4/2/2009,8:30 PM,23
23781,4/3/2009,8:30 PM,23
23782,4/4/2009,8:30 PM,20
23783,4/5/2009,8:30 PM,11
23784,4/6/2009,8:30 PM,22
23785,4/7/2009,8:30 PM,24
23786,4/8/2009,8:30 PM,23
23787,4/9/2009,8:30 PM,23
23788,4/10/2009,8:30 PM,23
23789,4/11/2009,8:30 PM,19
23790,4/12/2009,8:30 PM,8
23791,4/13/2009,8:30 PM,23
23792,4/14/2009,8:30 PM,25
23793,4/15/2009,8:30 PM,24
23794,4/16/2009,8:30 PM,23
23795,4/17/2009,8:30 PM,27
23796,4/18/2009,8:30 PM,21
23797,4/19/2009,8:30 PM,12
23798,4/20/2009,8:30 PM,23
23799,4/21/2009,8:30 PM,27
23800,4/22/2009,8:30 PM,24
23801,4/23/2009,8:30 PM,23
23802,4/24/2009,8:30 PM,28
23803,4/25/2009,8:30 PM,30
23804,4/26/2009,8:30 PM,20
23805,4/27/2009,8:30 PM,39
23806,4/28/2009,8:30 PM,49
23807,4/29/2009,8:30 PM,24
23808,4/30/2009,8:30 PM,26
23809,5/1/2009,8:30 PM,38
23810,5/2/2009,8:30 PM,24
23811,5/3/2009,8:30 PM,9
23812,5/4/2009,8:30 PM,24
23813,5/5/2009,8:30 PM,18
23814,5/6/2009,8:30 PM,29
23815,5/7/2009,8:30 PM,31
23816,5/8/2009,8:30 PM,33
23817,5/9/2009,8:30 PM,37
23818,5/10/2009,8:30 PM,14
23819,5/11/2009,8:30 PM,23
23820,5/12/2009,8:30 PM,30
23821,5/13/2009,8:30 PM,29
23822,5/14/2009,8:30 PM,33
23823,5/15/2009,8:30 PM,37
23824,5/16/2009,8:30 PM,27
23825,5/17/2009,8:30 PM,10
23826,5/18/2009,8:30 PM,28
23827,5/19/2009,8:30 PM,31
23828,5/20/2009,8:30 PM,37
23829,5/21/2009,8:30 PM,33
23830,5/22/2009,8:30 PM,40
23831,5/23/2009,8:30 PM,37
23832,5/24/2009,8:30 PM,19
23833,5/25/2009,8:30 PM,13
23834,5/26/2009,8:30 PM,31
23835,5/27/2009,8:30 PM,35
23836,5/28/2009,8:30 PM,28
23837,5/29/2009,8:30 PM,35
23838,5/30/2009,8:30 PM,34
23839,5/31/2009,8:30 PM,19
23840,6/1/2009,8:30 PM,36
23841,6/2/2009,8:30 PM,41
23842,6/3/2009,8:30 PM,39
23843,6/4/2009,8:30 PM,31
23844,6/5/2009,8:30 PM,28
23845,6/6/2009,8:30 PM,27
23846,6/7/2009,8:30 PM,21
23847,6/8/2009,8:30 PM,45
23848,6/9/2009,8:30 PM,33
23849,6/10/2009,8:30 PM,36
23850,6/11/2009,8:30 PM,41
23851,6/12/2009,8:30 PM,51
23852,6/13/2009,8:30 PM,34
23853,6/14/2009,8:30 PM,22
23854,6/15/2009,8:30 PM,43
23855,6/16/2009,8:30 PM,39
23856,6/17/2009,8:30 PM,33
23857,6/18/2009,8:30 PM,38
23858,6/19/2009,8:30 PM,45
23859,6/20/2009,8:30 PM,41
23860,6/21/2009,8:30 PM,21
23861,6/22/2009,8:30 PM,44
23862,6/23/2009,8:30 PM,43
23863,6/24/2009,8:30 PM,44
23864,6/25/2009,8:30 PM,45
23865,6/26/2009,8:30 PM,43
23866,6/27/2009,8:30 PM,37
23867,6/28/2009,8:30 PM,19
23868,6/29/2009,8:30 PM,44
23869,6/30/2009,8:30 PM,49
23870,7/1/2009,8:30 PM,42
23871,7/2/2009,8:30 PM,45
23872,7/3/2009,8:30 PM,20
23873,7/4/2009,8:30 PM,18
23874,7/5/2009,8:30 PM,18
23875,7/6/2009,8:30 PM,40
23876,7/7/2009,8:30 PM,49
23877,7/8/2009,8:30 PM,41
23878,7/9/2009,8:30 PM,44
23879,7/10/2009,8:30 PM,41
23880,7/11/2009,8:30 PM,37
23881,7/12/2009,8:30 PM,29
23882,7/13/2009,8:30 PM,43
23883,7/14/2009,8:30 PM,43
23884,7/15/2009,8:30 PM,45
23885,7/16/2009,8:30 PM,50
23886,7/17/2009,8:30 PM,41
23887,7/18/2009,8:30 PM,36
23888,7/19/2009,8:30 PM,22
23889,7/20/2009,8:30 PM,41
23890,7/21/2009,8:30 PM,45
23891,7/22/2009,8:30 PM,50
23892,7/23/2009,8:30 PM,47
23893,7/24/2009,8:30 PM,50
23894,7/25/2009,8:30 PM,40
23895,7/26/2009,8:30 PM,31
23896,7/27/2009,8:30 PM,47
23897,7/28/2009,8:30 PM,52
23898,7/29/2009,8:30 PM,50
23899,7/30/2009,8:30 PM,51
23900,7/31/2009,8:30 PM,42
23901,8/1/2009,8:30 PM,40
23902,8/2/2009,8:30 PM,27
23903,8/3/2009,8:30 PM,49
23904,8/4/2009,8:30 PM,55
23905,8/5/2009,8:30 PM,50
23906,8/6/2009,8:30 PM,41
23907,8/7/2009,8:30 PM,43
23908,8/8/2009,8:30 PM,33
23909,8/9/2009,8:30 PM,31
23910,8/10/2009,8:30 PM,55
23911,8/11/2009,8:30 PM,53
23912,8/12/2009,8:30 PM,46
23913,8/13/2009,8:30 PM,42
23914,8/14/2009,8:30 PM,41
23915,8/15/2009,8:30 PM,38
23916,8/16/2009,8:30 PM,25
23917,8/17/2009,8:30 PM,44
23918,8/18/2009,8:30 PM,51
23919,8/19/2009,8:30 PM,44
23920,8/20/2009,8:30 PM,48
23921,8/21/2009,8:30 PM,52
23922,8/22/2009,8:30 PM,39
23923,8/23/2009,8:30 PM,20
23924,8/24/2009,8:30 PM,45
23925,8/25/2009,8:30 PM,42
23926,8/26/2009,8:30 PM,50
23927,8/27/2009,8:30 PM,44
23928,8/28/2009,8:30 PM,43
23929,8/29/2009,8:30 PM,37
23930,8/30/2009,8:30 PM,24
23931,8/31/2009,8:30 PM,32
23932,9/1/2009,8:30 PM,35
23933,9/2/2009,8:30 PM,26
23934,9/3/2009,8:30 PM,23
23935,9/4/2009,8:30 PM,21
23936,9/5/2009,8:30 PM,38
23937,9/6/2009,8:30 PM,19
23938,9/7/2009,8:30 PM,15
23939,9/8/2009,8:30 PM,35
23940,9/9/2009,8:30 PM,34
23941,9/10/2009,8:30 PM,32
23942,9/11/2009,8:30 PM,29
23943,9/12/2009,8:30 PM,30
23944,9/13/2009,8:30 PM,14
23945,9/14/2009,8:30 PM,40
23946,9/15/2009,8:30 PM,41
23947,9/16/2009,8:30 PM,40
23948,9/17/2009,8:30 PM,33
23949,9/18/2009,8:30 PM,35
23950,9/19/2009,8:30 PM,31
23951,9/20/2009,8:30 PM,15
23952,9/21/2009,8:30 PM,36
23953,9/22/2009,8:30 PM,38
23954,9/23/2009,8:30 PM,42
23955,9/24/2009,8:30 PM,42
23956,9/25/2009,8:30 PM,32
23957,9/26/2009,8:30 PM,25
23958,9/27/2009,8:30 PM,12
23959,9/28/2009,8:30 PM,31
23960,9/29/2009,8:30 PM,36
23961,9/30/2009,8:30 PM,31
23962,10/1/2009,8:30 PM,29
23963,10/2/2009,8:30 PM,30
23964,10/3/2009,8:30 PM,31
23965,10/4/2009,8:30 PM,13
23966,10/5/2009,8:30 PM,27
23967,10/6/2009,8:30 PM,31
23968,10/7/2009,8:30 PM,30
23969,10/8/2009,8:30 PM,28
23970,10/9/2009,8:30 PM,39
23971,10/10/2009,8:30 PM,26
23972,10/11/2009,8:30 PM,11
23973,10/12/2009,8:30 PM,19
23974,10/13/2009,8:30 PM,28
23975,10/14/2009,8:30 PM,26
23976,10/15/2009,8:30 PM,26
23977,10/16/2009,8:30 PM,24
23978,10/17/2009,8:30 PM,22
23979,10/18/2009,8:30 PM,10
23980,10/19/2009,8:30 PM,24
23981,10/20/2009,8:30 PM,26
23982,10/21/2009,8:30 PM,28
23983,10/22/2009,8:30 PM,25
23984,10/23/2009,8:30 PM,30
23985,10/24/2009,8:30 PM,28
23986,10/25/2009,8:30 PM,9
23987,10/26/2009,8:30 PM,23
23988,10/27/2009,8:30 PM,25
23989,10/28/2009,8:30 PM,28
23990,10/29/2009,8:30 PM,27
23991,10/30/2009,8:30 PM,24
23992,10/31/2009,8:30 PM,24
23993,11/1/2009,8:30 PM,10
23994,11/2/2009,8:30 PM,25
23995,11/3/2009,8:30 PM,25
23996,11/4/2009,8:30 PM,27
23997,11/5/2009,8:30 PM,24
23998,11/6/2009,8:30 PM,24
23999,11/7/2009,8:30 PM,22
24000,11/8/2009,8:30 PM,10
24001,11/9/2009,8:30 PM,16
24002,11/10/2009,8:30 PM,31
24003,11/11/2009,8:30 PM,27
24004,11/12/2009,8:30 PM,26
24005,11/13/2009,8:30 PM,27
24006,11/14/2009,8:30 PM,21
24007,11/15/2009,8:30 PM,11
24008,11/16/2009,8:30 PM,28
24009,11/17/2009,8:30 PM,28
24010,11/18/2009,8:30 PM,29
24011,11/19/2009,8:30 PM,27
24012,11/20/2009,8:30 PM,26
24013,11/21/2009,8:30 PM,23
24014,11/22/2009,8:30 PM,11
24015,11/23/2009,8:30 PM,23
24016,11/24/2009,8:30 PM,28
24017,11/25/2009,8:30 PM,26
24018,11/26/2009,8:30 PM,11
24019,11/27/2009,8:30 PM,12
24020,11/28/2009,8:30 PM,22
24021,11/29/2009,8:30 PM,11
24022,11/30/2009,8:30 PM,25
24023,12/1/2009,8:30 PM,27
24024,12/2/2009,8:30 PM,29
24025,12/3/2009,8:30 PM,26
24026,12/4/2009,8:30 PM,27
24027,12/5/2009,8:30 PM,23
24028,12/6/2009,8:30 PM,11
24029,12/7/2009,8:30 PM,29
24030,12/8/2009,8:30 PM,25
24031,12/9/2009,8:30 PM,28
24032,12/10/2009,8:30 PM,25
24033,12/11/2009,8:30 PM,24
24034,12/12/2009,8:30 PM,23
24035,12/13/2009,8:30 PM,11
24036,12/14/2009,8:30 PM,28
24037,12/15/2009,8:30 PM,26
24038,12/16/2009,8:30 PM,26
24039,12/17/2009,8:30 PM,24
24040,12/18/2009,8:30 PM,23
24041,12/19/2009,8:30 PM,11
24042,12/20/2009,8:30 PM,11
24043,12/21/2009,8:30 PM,11
24044,12/22/2009,8:30 PM,12
24045,12/23/2009,8:30 PM,11
24046,12/24/2009,8:30 PM,11
24047,12/25/2009,8:30 PM,11
24048,12/26/2009,8:30 PM,22
24049,12/27/2009,8:30 PM,11
24050,12/28/2009,8:30 PM,24
24051,12/29/2009,8:30 PM,24
24052,12/30/2009,8:30 PM,26
24053,12/31/2009,8:30 PM,11
24054,1/1/2010,8:30 PM,11
24055,1/2/2010,8:30 PM,22
24056,1/3/2010,8:30 PM,11
24057,1/4/2010,8:30 PM,28
24058,1/5/2010,8:30 PM,27
24059,1/6/2010,8:30 PM,29
24060,1/7/2010,8:30 PM,27
24061,1/8/2010,8:30 PM,25
24062,1/9/2010,8:30 PM,22
24063,1/10/2010,8:30 PM,12
24064,1/11/2010,8:30 PM,29
24065,1/12/2010,8:30 PM,28
24066,1/13/2010,8:30 PM,29
24067,1/14/2010,8:30 PM,28
24068,1/15/2010,8:30 PM,27
24069,1/16/2010,8:30 PM,23
24070,1/17/2010,8:30 PM,12
24071,1/18/2010,8:30 PM,13
24072,1/19/2010,8:30 PM,30
24073,1/20/2010,8:30 PM,29
24074,1/21/2010,8:30 PM,26
24075,1/22/2010,8:30 PM,28
24076,1/23/2010,8:30 PM,26
24077,1/24/2010,8:30 PM,11
24078,1/25/2010,8:30 PM,25
24079,1/26/2010,8:30 PM,29
24080,1/27/2010,8:30 PM,28
24081,1/28/2010,8:30 PM,25
24082,1/29/2010,8:30 PM,26
24083,1/30/2010,8:30 PM,11
24084,1/31/2010,8:30 PM,12
24085,2/1/2010,8:30 PM,27
24086,2/2/2010,8:30 PM,26
24087,2/3/2010,8:30 PM,29
24088,2/4/2010,8:30 PM,25
24089,2/5/2010,8:30 PM,11
24090,2/6/2010,8:30 PM,11
24091,2/7/2010,8:30 PM,11
24092,2/8/2010,8:30 PM,11
24093,2/9/2010,8:30 PM,11
24094,2/10/2010,8:30 PM,11
24095,2/11/2010,8:30 PM,11
24096,2/12/2010,8:30 PM,11
24097,2/13/2010,8:30 PM,11
24098,2/14/2010,8:30 PM,12
24099,2/15/2010,8:30 PM,17
24100,2/16/2010,8:30 PM,25
24101,2/17/2010,8:30 PM,27
24102,2/18/2010,8:30 PM,26
24103,2/19/2010,8:30 PM,25
24104,2/20/2010,8:30 PM,22
24105,2/21/2010,8:30 PM,12
24106,2/22/2010,8:30 PM,27
24107,2/23/2010,8:30 PM,27
24108,2/24/2010,8:30 PM,29
24109,2/25/2010,8:30 PM,28
24110,2/26/2010,8:30 PM,27
24111,2/27/2010,8:30 PM,22
24112,2/28/2010,8:30 PM,12
24113,3/1/2010,8:30 PM,28
24114,3/2/2010,8:30 PM,28
24115,3/3/2010,8:30 PM,28
24116,3/4/2010,8:30 PM,29
24117,3/5/2010,8:30 PM,28
24118,3/6/2010,8:30 PM,25
24119,3/7/2010,8:30 PM,11
24120,3/8/2010,8:30 PM,27
24121,3/9/2010,8:30 PM,28
24122,3/10/2010,8:30 PM,25
24123,3/11/2010,8:30 PM,26
24124,3/12/2010,8:30 PM,24
24125,3/13/2010,8:30 PM,24
24126,3/14/2010,8:30 PM,11
24127,3/15/2010,8:30 PM,30
24128,3/16/2010,8:30 PM,32
24129,3/17/2010,8:30 PM,33
24130,3/18/2010,8:30 PM,33
24131,3/19/2010,8:30 PM,30
24132,3/20/2010,8:30 PM,31
24133,3/21/2010,8:30 PM,15
24134,3/22/2010,8:30 PM,31
24135,3/23/2010,8:30 PM,30
24136,3/24/2010,8:30 PM,36
24137,3/25/2010,8:30 PM,33
24138,3/26/2010,8:30 PM,26
24139,3/27/2010,8:30 PM,24
24140,3/28/2010,8:30 PM,13
24141,3/29/2010,8:30 PM,22
24142,3/30/2010,8:30 PM,25
24143,3/31/2010,8:30 PM,27
24144,4/1/2010,8:30 PM,31
24145,4/2/2010,8:30 PM,30
24146,4/3/2010,8:30 PM,26
24147,4/4/2010,8:30 PM,14
24148,4/5/2010,8:30 PM,35
24149,4/6/2010,8:30 PM,43
24150,4/7/2010,8:30 PM,39
24151,4/8/2010,8:30 PM,36
24152,4/9/2010,8:30 PM,28
24153,4/10/2010,8:30 PM,28
24154,4/11/2010,8:30 PM,16
24155,4/12/2010,8:30 PM,32
24156,4/13/2010,8:30 PM,32
24157,4/14/2010,8:30 PM,34
24158,4/15/2010,8:30 PM,36
24159,4/16/2010,8:30 PM,33
24160,4/17/2010,8:30 PM,27
24161,4/18/2010,8:30 PM,15
24162,4/19/2010,8:30 PM,34
24163,4/20/2010,8:30 PM,38
24164,4/21/2010,8:30 PM,31
24165,4/22/2010,8:30 PM,34
24166,4/23/2010,8:30 PM,31
24167,4/24/2010,8:30 PM,27
24168,4/25/2010,8:30 PM,16
24169,4/26/2010,8:30 PM,34
24170,4/27/2010,8:30 PM,32
24171,4/28/2010,8:30 PM,30
24172,4/29/2010,8:30 PM,37
24173,4/30/2010,8:30 PM,39
24174,5/1/2010,8:30 PM,33
24175,5/2/2010,8:30 PM,24
24176,5/3/2010,8:30 PM,40
24177,5/4/2010,8:30 PM,40
24178,5/5/2010,8:30 PM,39
24179,5/6/2010,8:30 PM,40
24180,5/7/2010,8:30 PM,33
24181,5/8/2010,8:30 PM,32
24182,5/9/2010,8:30 PM,16
24183,5/10/2010,8:30 PM,33
24184,5/11/2010,8:30 PM,30
24185,5/12/2010,8:30 PM,35
24186,5/13/2010,8:30 PM,31
24187,5/14/2010,8:30 PM,38
24188,5/15/2010,8:30 PM,35
24189,5/16/2010,8:30 PM,20
24190,5/17/2010,8:30 PM,30
24191,5/18/2010,8:30 PM,29
24192,5/19/2010,8:30 PM,36
24193,5/20/2010,8:30 PM,35
24194,5/21/2010,8:30 PM,34
24195,5/22/2010,8:30 PM,29
24196,5/23/2010,8:30 PM,19
24197,5/24/2010,8:30 PM,39
24198,5/25/2010,8:30 PM,35
24199,5/26/2010,8:30 PM,42
24200,5/27/2010,8:30 PM,46
24201,5/28/2010,8:30 PM,37
24202,5/29/2010,8:30 PM,33
24203,5/30/2010,8:30 PM,24
24204,5/31/2010,8:30 PM,23
24205,6/1/2010,8:30 PM,39
24206,6/2/2010,8:30 PM,49
24207,6/3/2010,8:30 PM,38
24208,6/4/2010,8:30 PM,46
24209,6/5/2010,8:30 PM,45
24210,6/6/2010,8:30 PM,20
24211,6/7/2010,8:30 PM,36
24212,6/8/2010,8:30 PM,38
24213,6/9/2010,8:30 PM,36
24214,6/10/2010,8:30 PM,41
24215,6/11/2010,8:30 PM,40
24216,6/12/2010,8:30 PM,38
24217,6/13/2010,8:30 PM,27
24218,6/14/2010,8:30 PM,42
24219,6/15/2010,8:30 PM,42
24220,6/16/2010,8:30 PM,42
24221,6/17/2010,8:30 PM,40
24222,6/18/2010,8:30 PM,40
24223,6/19/2010,8:30 PM,43
24224,6/20/2010,8:30 PM,30
24225,6/21/2010,8:30 PM,49
24226,6/22/2010,8:30 PM,51
24227,6/23/2010,8:30 PM,56
24228,6/24/2010,8:30 PM,52
24229,6/25/2010,8:30 PM,50
24230,6/26/2010,8:30 PM,48
24231,6/27/2010,8:30 PM,32
24232,6/28/2010,8:30 PM,47
24233,6/29/2010,8:30 PM,43
24234,6/30/2010,8:30 PM,40
24235,7/1/2010,8:30 PM,40
24236,7/2/2010,8:30 PM,41
24237,7/3/2010,8:30 PM,39
24238,7/4/2010,8:30 PM,27
24239,7/5/2010,8:30 PM,31
24240,7/6/2010,8:30 PM,58
24241,7/7/2010,8:30 PM,52
24242,7/8/2010,8:30 PM,48
24243,7/9/2010,8:30 PM,49
24244,7/10/2010,8:30 PM,39
24245,7/11/2010,8:30 PM,28
24246,7/12/2010,8:30 PM,41
24247,7/13/2010,8:30 PM,41
24248,7/14/2010,8:30 PM,46
24249,7/15/2010,8:30 PM,52
24250,7/16/2010,8:30 PM,50
24251,7/17/2010,8:30 PM,44
24252,7/18/2010,8:30 PM,31
24253,7/19/2010,8:30 PM,53
24254,7/20/2010,8:30 PM,50
24255,7/21/2010,8:30 PM,52
24256,7/22/2010,8:30 PM,51
24257,7/23/2010,8:30 PM,58
24258,7/24/2010,8:30 PM,53
24259,7/25/2010,8:30 PM,35
24260,7/26/2010,8:30 PM,47
24261,7/27/2010,8:30 PM,53
24262,7/28/2010,8:30 PM,55
24263,7/29/2010,8:30 PM,42
24264,7/30/2010,8:30 PM,44
24265,7/31/2010,8:30 PM,36
24266,8/1/2010,8:30 PM,19
24267,8/2/2010,8:30 PM,46
24268,8/3/2010,8:30 PM,44
24269,8/4/2010,8:30 PM,52
24270,8/5/2010,8:30 PM,
24271,8/6/2010,8:30 PM,24
24272,8/7/2010,8:30 PM,38
24273,8/8/2010,8:30 PM,27
24274,8/9/2010,8:30 PM,49
24275,8/10/2010,8:30 PM,
24276,Date,9:00 PM,9:00 PM
24277,1/11/2009,9:00 PM,9
24278,1/12/2009,9:00 PM,20
24279,1/13/2009,9:00 PM,24
24280,1/14/2009,9:00 PM,23
24281,1/15/2009,9:00 PM,21
24282,1/16/2009,9:00 PM,22
24283,1/17/2009,9:00 PM,22
